LATITUDE,LONGITUD,ST_CASE,VE_TOTAL,DAY,MONTH,FATALS,DRUNK_DR,State
34.0278,-86.8717,10538,2,27,9,1,0,1
32.4673,-87.5939,10539,2,27,8,1,0,1
33.2800,-86.8989,10540,1,4,9,1,1,1
34.5452,-87.2801,10541,1,8,9,2,0,1
32.8165,-85.2653,10542,1,10,9,1,1,1
30.6037,-87.8425,10543,1,12,9,1,0,1
33.6362,-85.8254,10544,2,14,9,1,0,1
34.2661,-87.5161,10545,2,21,9,1,0,1
34.4023,-87.1353,10546,2,23,9,1,0,1
30.6486,-88.1604,10547,1,23,9,1,0,1
33.5435,-86.7657,10548,2,24,9,1,0,1
33.7145,-87.6462,10549,4,24,9,1,0,1
33.1619,-87.6262,10550,1,26,9,1,0,1
32.6096,-86.4722,10551,1,26,9,1,0,1
31.6966,-86.2662,10552,1,26,9,1,0,1
33.4803,-86.0226,10553,2,27,9,1,1,1
31.3631,-87.0796,10554,2,30,9,1,0,1
31.2759,-86.2796,10555,1,30,9,1,0,1
30.2792,-87.6687,10556,1,1,10,1,0,1
33.3602,-86.6586,10557,1,1,10,1,1,1
32.3377,-86.2610,10558,2,2,10,1,0,1
34.7372,-86.5859,10559,1,2,10,1,0,1
34.1830,-86.1933,10560,2,3,10,1,0,1
32.8942,-86.8241,10561,1,4,10,1,0,1
33.4767,-86.8696,10562,3,4,10,1,0,1
33.5758,-86.4724,10563,1,7,10,1,0,1
33.6710,-86.6832,10564,1,8,10,1,0,1
33.5405,-86.8709,10565,1,9,10,1,0,1
34.7150,-86.0282,10566,1,9,10,1,0,1
33.1149,-86.7832,10567,2,9,10,1,0,1
33.3276,-86.7822,10568,1,10,10,1,0,1
33.5707,-86.7565,10569,1,10,10,1,0,1
33.1550,-87.5248,10570,2,11,10,1,1,1
33.8644,-87.4145,10571,2,12,10,1,1,1
32.7637,-86.5616,10572,1,12,10,1,0,1
31.3624,-86.9487,10573,1,16,10,1,1,1
33.4300,-86.0276,10574,1,16,10,1,1,1
32.6365,-86.2125,10575,1,17,10,1,1,1
32.3679,-86.2997,10576,2,21,10,1,1,1
33.4754,-86.8743,10577,2,18,10,1,0,1
33.5459,-86.8155,10578,2,16,10,1,0,1
31.0194,-87.6486,10579,1,20,10,1,0,1
33.3721,-86.6644,10580,2,20,10,1,0,1
33.3509,-86.6057,10581,1,20,10,1,0,1
33.7841,-87.2735,10582,1,22,10,1,0,1
31.2542,-86.2869,10583,2,21,10,1,0,1
30.7295,-88.0859,10584,3,25,10,1,0,1
34.7309,-86.5744,10585,1,26,10,1,0,1
33.3218,-86.9757,10586,1,15,10,1,0,1
33.3646,-86.2542,10587,1,26,10,1,0,1
34.7102,-85.9710,10588,2,27,10,1,0,1
34.1802,-87.1268,10589,1,29,10,1,0,1
30.7252,-88.0695,10590,1,30,10,1,0,1
34.1999,-88.1476,10591,1,2,11,1,0,1
32.4687,-85.1039,10592,2,31,10,1,1,1
33.5338,-86.8673,10593,1,1,11,2,0,1
34.6853,-87.5907,10594,2,2,11,1,0,1
33.5990,-86.7993,10595,2,4,11,1,0,1
33.3331,-86.9820,10596,2,12,11,1,0,1
34.1954,-86.8679,10597,1,9,11,1,0,1
33.4323,-86.8407,10598,1,9,11,1,0,1
31.4721,-85.6584,10599,1,9,11,1,0,1
30.4853,-88.3180,10600,2,10,11,1,0,1
34.0867,-85.441,10601,2,12,11,1,1,1
34.2035,-87.4383,10602,2,18,11,1,0,1
34.2328,-86.6149,10603,1,20,11,1,0,1
33.2143,-86.7879,10604,1,19,11,1,0,1
34.8531,-87.7256,10605,1,26,11,1,0,1
34.6982,-86.6180,10606,1,22,11,1,0,1
30.4507,-87.6661,10607,2,10,11,1,0,1
32.6559,-88.1869,10608,2,16,11,1,0,1
33.6166,-86.2531,10609,1,8,10,1,0,1
34.5495,-86.9406,10610,2,8,10,1,1,1
30.9289,-88.2390,10611,1,11,10,4,1,1
32.4899,-85.0307,10612,1,11,10,1,0,1
30.7688,-87.7854,10613,1,16,10,1,1,1
32.5522,-86.1831,10614,3,17,10,1,1,1
34.0150,-86.0001,10615,2,17,10,1,0,1
33.6222,-87.9489,10616,1,18,10,1,0,1
33.9008,-87.1511,10617,1,18,10,1,1,1
32.7962,-85.7899,10618,1,19,10,1,0,1
33.6277,-85.5556,10619,1,24,10,1,0,1
34.1204,-86.1336,10620,1,25,10,1,1,1
34.1084,-87.1534,10621,1,25,10,1,1,1
32.2407,-85.6633,10622,1,26,10,1,0,1
30.8358,-88.3914,10623,3,28,10,1,0,1
34.4428,-86.4764,10624,1,1,11,1,1,1
33.8771,-85.9456,10625,1,1,11,1,1,1
34.7445,-87.6567,10626,2,4,11,1,0,1
33.4150,-86.9388,10627,1,6,11,1,0,1
33.8558,-85.9006,10628,2,6,11,1,0,1
30.6918,-88.0621,10629,2,7,11,1,0,1
31.5287,-87.8922,10630,1,8,11,1,1,1
32.9584,-87.1474,10631,2,12,11,1,0,1
32.4379,-87.1113,10632,1,12,11,1,0,1
34.9823,-86.4254,10633,1,13,11,1,1,1
33.8072,-87.5922,10634,1,14,11,1,0,1
30.9027,-88.2014,10635,2,14,11,1,1,1
34.5119,-86.2603,10636,2,15,11,1,1,1
31.6878,-86.8003,10637,1,15,11,1,1,1
34.5991,-86.0655,10638,1,28,11,1,0,1
30.7905,-88.3017,10639,1,18,11,1,0,1
34.1052,-85.5482,10640,2,19,11,1,0,1
31.8763,-85.2462,10641,1,20,11,1,0,1
33.1228,-87.8856,10642,1,20,11,1,1,1
30.5191,-87.9138,10643,1,20,11,1,1,1
34.1052,-86.8068,10644,1,23,11,2,1,1
34.4161,-87.1487,10645,2,23,11,1,0,1
33.4687,-86.0343,10646,1,27,11,1,0,1
30.7491,-88.1139,10647,2,27,11,1,0,1
34.7903,-87.0807,10648,1,28,11,1,0,1
32.4788,-85.6542,10649,2,27,11,1,0,1
33.6038,-86.2972,10650,3,12,12,1,1,1
34.5782,-85.6555,10651,2,10,12,1,0,1
32.7100,-85.3075,10652,1,6,12,1,0,1
31.7328,-85.8402,10653,1,8,10,1,0,1
33.2852,-87.0132,10654,1,3,11,1,0,1
32.4881,-86.2097,10655,3,18,11,1,0,1
31.0225,-86.1206,10656,3,27,11,3,1,1
31.0669,-87.5101,10657,1,29,11,1,0,1
33.4881,-86.8877,10658,1,1,12,1,0,1
30.9175,-88.2508,10659,1,3,12,1,0,1
32.9429,-86.9197,10660,1,4,12,1,1,1
33.5078,-86.8247,10661,1,4,12,1,0,1
30.7106,-88.0928,10662,1,5,12,1,0,1
33.8362,-85.4567,10663,2,5,12,1,0,1
30.4867,-87.7083,10664,2,5,12,1,0,1
31.7288,-85.9313,10665,1,6,12,1,1,1
31.4410,-85.5687,10666,1,7,12,1,0,1
33.2512,-87.6957,10667,1,7,12,1,0,1
34.2186,-87.9119,10668,2,8,12,1,0,1
32.3686,-86.2838,10669,1,9,12,1,0,1
33.4265,-86.7055,10670,1,10,12,1,0,1
31.4022,-85.5938,10671,1,12,12,1,1,1
31.7196,-87.8951,10672,2,13,12,1,0,1
33.3804,-86.8157,10673,2,9,12,1,1,1
33.3878,-86.9870,10674,1,19,12,1,0,1
32.3057,-86.4063,10675,2,9,12,1,0,1
32.9273,-85.9073,10676,1,13,12,1,0,1
32.9093,-87.0205,10677,2,15,12,1,0,1
31.1817,-87.0378,10678,1,15,12,2,1,1
33.3977,-87.0455,10679,1,17,12,1,0,1
32.4959,-86.2155,10680,2,16,12,1,0,1
33.5855,-86.0485,10681,2,18,12,1,0,1
33.1317,-87.6412,10682,1,19,12,1,0,1
34.6396,-86.8479,10683,2,20,12,1,0,1
32.5929,-86.0813,10684,1,25,11,1,0,1
34.1850,-86.0833,10685,1,26,12,1,0,1
33.0753,-86.4244,10686,2,5,12,1,1,1
34.0974,-87.7468,10687,1,17,12,1,0,1
33.1228,-86.5418,10688,2,17,12,1,0,1
34.3389,-86.7808,10689,1,18,12,1,0,1
34.0409,-87.3923,10690,2,16,12,1,0,1
34.2070,-86.8268,10691,2,20,12,1,0,1
32.9454,-85.4014,10692,1,20,12,1,0,1
33.6262,-85.6888,10693,1,20,12,1,0,1
33.6081,-86.7083,10694,2,21,12,1,0,1
34.6071,-85.7293,10695,2,22,12,1,0,1
30.7085,-88.2066,10696,1,23,12,1,1,1
33.4593,-86.8850,10697,2,23,12,1,0,1
33.1594,-87.6014,10698,2,25,12,1,0,1
34.8990,-86.8199,10699,1,29,12,1,0,1
32.5651,-88.1997,10700,1,3,10,1,1,1
31.3044,-85.8148,10701,2,16,12,3,0,1
34.6594,-86.4833,10702,1,17,12,1,0,1
33.4453,-86.7911,10703,3,19,12,1,0,1
34.0371,-86.8916,10704,4,24,12,2,1,1
31.0947,-88.0341,10705,1,27,12,1,0,1
30.7386,-88.2256,10706,1,28,12,1,1,1
31.0776,-85.8828,10707,2,29,12,1,0,1
33.1726,-87.4559,10708,1,30,12,1,0,1
33.1471,-87.6147,10709,1,29,12,1,0,1
32.4740,-86.3407,10710,1,26,9,3,1,1
34.6304,-85.9728,10711,1,16,9,1,1,1
32.3785,-86.0189,10712,3,4,9,1,0,1
34.7142,-86.6434,10713,1,2,9,1,0,1
32.9204,-85.7758,10714,1,2,5,1,0,1
33.9131,-87.2532,10715,1,29,6,1,0,1
32.0030,-88.3394,10716,1,29,7,1,1,1
33.5795,-86.0574,10717,2,10,9,1,0,1
33.1538,-86.4445,10718,2,23,9,1,0,1
30.6398,-88.2592,10719,1,26,9,1,1,1
30.9986,-88.1261,10720,3,30,9,2,1,1
34.8847,-86.7389,10721,2,30,9,1,0,1
32.4333,-88.2646,10722,2,24,10,1,1,1
34.8668,-86.7080,10723,1,24,10,1,0,1
34.6259,-86.0122,10724,1,26,10,1,0,1
31.5855,-86.0539,10725,1,29,10,1,1,1
31.5279,-87.7786,10726,1,29,10,1,1,1
31.5161,-85.7081,10727,3,2,10,1,0,1
31.8628,-85.3854,10728,1,3,10,1,0,1
33.4091,-85.5975,10729,1,3,10,1,0,1
33.4313,-87.6052,10730,2,3,10,1,1,1
32.5638,-86.1368,10731,2,4,10,1,1,1
30.5888,-88.2469,10732,1,4,10,1,0,1
31.9856,-87.1045,10733,1,4,10,1,1,1
32.3767,-87.0038,10734,1,4,10,1,0,1
31.2760,-85.9371,10735,1,5,10,1,0,1
34.1408,-87.9890,10736,1,8,10,1,0,1
30.9036,-88.2012,10737,1,11,10,1,1,1
32.5138,-85.2023,10738,1,14,10,1,0,1
31.8478,-85.8051,10739,2,15,10,1,0,1
34.6222,-87.5788,10740,1,15,10,1,0,1
33.6443,-85.8803,10741,2,16,10,1,1,1
33.3648,-86.2538,10742,1,16,10,1,0,1
34.0055,-86.8020,10743,1,16,10,1,0,1
34.2560,-87.8679,10744,2,18,10,1,0,1
32.1582,-86.3065,10745,1,24,10,1,0,1
32.8913,-87.8642,10746,2,29,10,1,0,1
34.1314,-87.5585,10747,1,3,10,1,0,1
31.1481,-87.4119,10748,1,5,10,1,0,1
32.4991,-88.3358,10749,1,9,12,1,0,1
34.0060,-86.0009,10750,2,28,10,1,0,1
33.5846,-86.8070,10751,1,22,11,2,0,1
34.2052,-85.9395,10752,1,6,11,1,0,1
31.7203,-85.8310,10753,2,11,11,1,0,1
33.8700,-86.7851,10754,2,10,11,1,1,1
32.8611,-87.6131,10755,2,8,11,2,0,1
32.8472,-85.2524,10756,1,5,11,1,1,1
32.0756,-87.2911,10757,1,2,11,1,1,1
34.4795,-86.6211,10758,3,1,11,1,1,1
31.7809,-85.6275,10759,1,22,11,1,1,1
30.7530,-88.2003,10760,2,7,11,2,0,1
99.9999,999.9999,10761,2,3,11,1,0,1
30.8099,-88.3412,10762,2,29,11,2,1,1
30.5236,-87.8174,10763,2,19,11,1,0,1
33.6985,-86.9894,10764,1,30,12,1,0,1
33.7250,-87.0071,10765,1,30,12,1,0,1
32.8986,-85.4093,10766,1,25,12,1,0,1
34.7769,-86.9167,10767,2,13,10,1,0,1
34.7632,-86.9343,10768,1,7,11,1,1,1
34.7315,-86.9571,10769,1,6,9,1,0,1
34.7311,-86.9571,10770,4,11,8,1,0,1
31.0776,-87.1200,10771,1,2,12,1,0,1
33.1725,-87.4591,10772,1,6,12,1,0,1
31.9778,-88.2883,10773,2,7,12,1,0,1
32.6963,-86.9217,10774,1,11,12,1,1,1
32.6491,-86.3801,10775,1,20,12,1,0,1
31.6484,-87.2499,10776,2,21,12,1,0,1
32.8832,-87.8506,10777,2,26,12,3,0,1
31.5971,-86.7345,10778,2,30,12,1,0,1
34.0234,-88.2070,10779,2,11,12,1,0,1
31.9098,-85.9223,10780,1,11,12,1,1,1
31.1248,-88.0997,10781,1,12,12,1,1,1
32.4977,-87.2422,10782,1,19,12,1,0,1
32.4567,-86.1991,10783,1,19,12,1,0,1
33.0483,-86.8715,10784,1,25,12,3,1,1
61.5429,-149.552,20001,1,5,2,1,1,2
61.2116,-149.733,20002,1,9,1,1,0,2
61.1906,-149.772,20003,1,21,1,1,0,2
64.7681,-147.411,20004,1,7,2,1,1,2
61.1934,-149.867,20005,1,4,3,1,0,2
61.4863,-149.247,20006,3,12,3,1,0,2
61.5668,-149.043,20007,1,22,3,1,1,2
61.1947,-149.882,20008,1,27,3,1,0,2
61.4525,-149.371,20009,3,3,4,2,0,2
62.3188,-150.449,20010,1,4,4,1,1,2
64.8452,-147.989,20011,1,6,4,1,0,2
61.4819,-149.708,20012,1,19,4,1,1,2
61.1955,-149.793,20013,1,19,4,1,1,2
61.6046,-149.351,20014,1,3,5,1,1,2
61.2591,-149.646,20015,2,9,5,1,0,2
61.5513,-149.197,20016,2,16,5,1,0,2
53.8779,-166.549,20017,1,5,4,1,1,2
61.5364,-160.338,20018,1,2,5,1,1,2
61.3614,-149.518,20019,2,27,5,1,1,2
65.1765,-152.012,20020,1,26,4,1,1,2
61.1765,-149.940,20021,1,29,5,1,0,2
62.2843,-150.249,20022,1,23,5,1,0,2
64.8238,-147.927,20023,1,11,6,1,1,2
64.7696,-147.290,20024,1,13,6,1,1,2
61.1897,-149.733,20025,1,19,6,1,0,2
59.8988,-151.761,20026,1,17,6,1,0,2
60.9417,-149.215,20027,3,3,7,1,1,2
61.1807,-149.913,20028,3,3,7,1,1,2
60.7857,-148.839,20029,1,6,7,1,0,2
55.6172,-132.932,20030,2,20,6,1,0,2
61.5517,-149.202,20031,3,24,7,2,0,2
58.7378,-156.878,20032,1,25,7,1,0,2
61.2242,-149.802,20033,1,31,7,1,0,2
64.8467,-147.700,20034,2,25,7,1,0,2
60.8217,-148.976,20035,6,31,7,1,0,2
60.5194,-151.081,20036,2,5,8,2,0,2
64.7986,-147.547,20037,1,12,8,1,0,2
60.4923,-149.751,20038,1,23,7,1,0,2
62.6843,-164.653,20039,1,11,8,1,1,2
60.6481,-151.356,20040,2,29,8,1,0,2
61.4089,-149.445,20041,1,6,9,1,1,2
61.2174,-149.851,20042,1,21,9,1,0,2
61.2106,-149.871,20043,1,2,10,1,0,2
61.1594,-149.936,20044,2,29,9,1,0,2
64.8911,-147.755,20045,1,4,10,1,1,2
64.8372,-147.725,20046,1,8,7,1,1,2
63.3742,-143.552,20047,1,9,9,1,0,2
61.0958,-149.789,20048,1,10,10,1,1,2
61.1402,-149.908,20049,1,11,10,1,1,2
61.3062,-149.464,20050,2,14,10,1,0,2
61.2175,-149.883,20051,1,27,10,1,0,2
61.5820,-149.620,20052,2,19,11,1,0,2
61.4505,-149.374,20053,1,25,11,1,1,2
62.0034,-150.055,20054,2,28,11,1,0,2
61.5746,-149.653,20055,2,1,12,3,0,2
62.6861,-164.666,20056,1,5,12,1,1,2
64.9681,-147.581,20057,1,22,12,1,0,2
61.1954,-149.867,20058,1,24,12,1,0,2
60.8050,-161.804,20059,1,14,11,1,0,2
60.5237,-151.207,20060,2,29,12,1,1,2
32.0895,-111.281,40001,1,1,1,1,0,4
34.6150,-113.527,40002,3,1,1,1,0,4
33.3216,-111.690,40003,1,3,1,1,0,4
32.3569,-111.088,40004,1,4,1,1,1,4
32.2068,-110.926,40005,2,5,1,1,0,4
34.0016,-109.188,40006,2,6,1,1,0,4
35.3800,-114.247,40007,1,9,1,1,0,4
32.3088,-110.845,40008,1,9,1,1,0,4
32.3675,-110.969,40009,2,10,1,1,1,4
32.8354,-111.567,40010,1,11,1,2,0,4
32.1915,-110.956,40011,1,11,1,1,1,4
36.8509,-113.988,40012,1,13,1,1,1,4
32.8648,-111.774,40013,2,14,1,2,0,4
31.4960,-110.979,40014,1,14,1,1,0,4
33.4624,-112.163,40015,2,14,1,1,0,4
32.8348,-109.721,40016,1,14,1,1,0,4
32.1189,-110.772,40017,2,16,1,1,0,4
34.5297,-112.475,40018,1,16,1,1,0,4
33.4063,-112.625,40019,2,17,1,1,0,4
33.3748,-111.789,40022,1,24,1,1,1,4
34.2418,-111.322,40023,2,24,1,1,0,4
33.7287,-112.120,40024,2,25,1,1,1,4
33.4800,-112.151,40025,1,26,1,1,1,4
33.5137,-112.112,40026,3,27,1,1,1,4
35.8729,-110.562,40027,2,27,1,1,1,4
32.2657,-110.759,40028,3,28,1,1,1,4
34.3356,-113.147,40029,2,29,1,2,0,4
32.8293,-110.700,40030,2,30,1,3,0,4
34.6707,-111.778,40031,1,30,1,2,0,4
32.2067,-110.977,40032,1,31,1,1,0,4
34.2930,-114.129,40033,2,2,1,1,0,4
33.6093,-113.623,40034,1,4,1,1,0,4
33.4019,-111.890,40036,3,8,1,1,0,4
33.0667,-111.677,40037,1,9,1,1,1,4
33.0027,-111.506,40038,3,9,1,1,0,4
33.3939,-111.684,40039,2,9,1,1,2,4
31.9899,-110.991,40040,1,11,1,1,1,4
33.0557,-111.971,40041,1,12,1,1,1,4
33.6345,-111.890,40042,2,14,1,1,1,4
33.3067,-111.743,40043,2,15,1,1,0,4
33.6342,-114.393,40044,1,24,1,1,0,4
33.4622,-112.052,40045,3,24,1,1,0,4
34.9189,-111.642,40046,3,31,1,1,1,4
32.6723,-114.112,40047,2,31,1,1,0,4
35.4142,-114.211,40048,1,31,1,1,1,4
32.0734,-111.265,40049,2,8,1,1,0,4
33.1110,-111.719,40050,1,11,1,1,0,4
33.2731,-111.832,40051,1,23,1,1,1,4
33.5313,-111.933,40052,3,24,1,1,1,4
33.6451,-112.099,40053,2,26,1,1,0,4
33.6404,-112.053,40054,1,31,1,1,0,4
33.6252,-112.133,40055,2,8,1,1,1,4
99.9999,999.9999,40056,1,9,1,1,0,4
33.4840,-112.021,40057,2,10,1,1,0,4
33.3500,-112.169,40058,3,11,1,1,0,4
33.2381,-111.876,40059,1,14,1,1,0,4
33.7914,-112.117,40060,1,17,1,1,1,4
33.5675,-112.171,40061,1,19,1,1,1,4
33.4804,-112.006,40062,1,22,1,1,0,4
33.3718,-112.676,40063,1,23,1,1,0,4
32.3156,-111.012,40064,3,3,2,1,0,4
35.2539,-114.014,40065,1,3,2,1,0,4
35.1989,-114.420,40066,1,4,2,1,0,4
32.1338,-111.000,40067,4,5,2,1,0,4
33.5323,-111.365,40068,2,5,2,1,0,4
99.9999,999.9999,40069,2,5,2,4,1,4
32.1545,-111.115,40070,2,6,2,1,0,4
33.4016,-110.864,40071,1,7,2,1,0,4
34.5020,-114.361,40072,2,7,2,1,0,4
36.9070,-111.475,40073,1,9,2,1,1,4
32.2053,-110.840,40074,1,11,2,1,0,4
32.2661,-109.843,40075,2,12,2,1,0,4
35.2039,-111.487,40076,1,13,2,1,0,4
32.2291,-110.777,40077,1,13,2,1,0,4
36.7035,-110.274,40078,2,15,2,1,0,4
32.3026,-111.035,40079,1,15,2,1,0,4
33.3855,-111.929,40080,1,15,2,1,0,4
33.0877,-110.715,40081,1,16,2,1,0,4
33.5522,-112.229,40082,1,16,2,1,0,4
32.2211,-110.841,40083,2,17,2,1,0,4
33.5823,-111.891,40084,1,18,2,1,0,4
32.3882,-111.117,40085,1,18,2,1,0,4
33.3209,-111.789,40086,2,19,2,1,0,4
33.2870,-111.876,40087,1,20,2,1,0,4
32.0628,-110.775,40088,1,20,2,3,0,4
33.6651,-112.113,40089,1,20,2,1,0,4
32.2062,-110.795,40090,2,20,2,1,1,4
32.1341,-110.937,40091,2,22,2,1,1,4
33.3865,-111.734,40092,3,24,2,1,0,4
33.0025,-111.541,40093,3,25,2,1,0,4
33.2500,-111.977,40094,1,26,2,1,0,4
31.6688,-110.350,40095,1,27,2,1,0,4
33.4804,-112.134,40096,2,30,1,1,0,4
36.1236,-111.207,40097,1,23,2,1,0,4
99.9999,999.9999,40098,1,1,1,1,1,4
33.3254,-111.676,40099,1,24,2,1,0,4
33.0559,-111.386,40100,1,19,2,1,0,4
99.9999,999.9999,40102,1,3,2,1,0,4
33.5086,-112.262,40103,1,4,2,1,0,4
33.5891,-112.298,40104,1,4,2,1,0,4
33.6404,-112.041,40105,6,5,2,2,0,4
33.4660,-112.143,40106,1,6,2,1,0,4
33.5978,-112.129,40108,1,7,2,1,0,4
99.9999,999.9999,40109,2,7,2,1,1,4
33.4362,-112.186,40110,1,8,2,1,1,4
33.5240,-112.091,40111,2,8,2,1,0,4
33.5816,-112.202,40112,1,8,2,1,0,4
33.4370,-112.229,40113,2,12,2,1,0,4
33.3195,-112.781,40114,1,12,2,1,1,4
99.9999,999.9999,40115,1,13,2,1,0,4
32.5883,-110.745,40116,1,14,2,1,0,4
33.4627,-112.073,40117,1,15,2,1,1,4
33.6108,-112.117,40118,3,15,2,1,1,4
32.8723,-109.847,40119,1,16,2,1,1,4
33.4067,-112.082,40120,1,20,2,1,0,4
99.9999,999.9999,40121,1,20,2,1,0,4
33.7386,-112.559,40122,2,20,2,1,0,4
99.9999,999.9999,40123,1,21,2,1,1,4
33.2191,-111.784,40124,2,23,2,1,0,4
33.4659,-112.133,40125,2,23,2,1,0,4
33.5615,-112.212,40126,1,24,2,1,1,4
33.6983,-112.099,40127,2,27,2,1,0,4
33.4908,-112.117,40128,1,28,2,1,1,4
33.4699,-112.030,40129,1,28,2,1,0,4
34.1942,-113.056,40130,3,1,3,1,0,4
33.4832,-112.162,40131,5,2,3,1,0,4
34.1116,-109.049,40132,1,3,3,1,1,4
33.6326,-111.908,40133,3,3,3,1,0,4
33.5097,-111.926,40134,1,4,3,1,0,4
33.5022,-111.887,40135,1,4,3,1,1,4
33.4458,-112.272,40136,1,5,3,1,0,4
33.5824,-111.662,40137,1,5,3,1,0,4
33.3491,-111.970,40138,2,5,3,2,1,4
33.4413,-112.100,40139,2,5,3,1,0,4
34.0967,-109.320,40140,1,6,3,1,1,4
36.8118,-114.009,40141,1,7,3,2,1,4
35.0179,-114.597,40142,2,9,3,1,0,4
33.5869,-112.151,40143,1,9,3,1,0,4
33.3530,-111.456,40144,1,11,3,1,1,4
34.3490,-112.153,40145,2,11,3,1,0,4
35.2214,-114.205,40146,2,11,3,1,0,4
33.1721,-111.574,40147,1,12,3,1,0,4
33.2497,-111.977,40148,2,12,3,1,1,4
32.2327,-110.840,40149,1,12,3,1,0,4
33.3411,-112.487,40150,2,13,3,1,0,4
33.5521,-112.232,40151,2,14,3,1,1,4
32.8777,-111.750,40152,1,15,3,1,0,4
33.3119,-112.023,40153,2,15,3,1,1,4
34.1787,-111.336,40154,1,15,3,1,0,4
33.4950,-112.102,40155,1,16,3,1,0,4
33.4518,-111.705,40156,3,16,3,1,1,4
35.2199,-114.174,40157,1,16,3,1,0,4
35.2025,-111.454,40158,1,16,3,1,0,4
35.0682,-109.761,40159,2,17,3,1,0,4
35.0880,-114.546,40160,1,17,3,1,1,4
34.2714,-112.114,40161,2,17,3,1,0,4
33.6550,-112.035,40163,2,18,3,1,0,4
32.0951,-110.857,40164,2,20,3,1,1,4
32.1958,-110.789,40165,2,22,3,1,0,4
35.1719,-111.663,40166,1,22,3,1,1,4
32.2228,-110.926,40167,1,22,3,1,1,4
31.9682,-110.471,40168,2,23,3,1,0,4
35.1234,-111.168,40169,2,24,3,1,1,4
32.1226,-110.870,40170,2,26,3,1,0,4
33.4149,-111.938,40171,2,26,3,1,1,4
33.6138,-111.868,40172,2,28,3,2,0,4
33.3483,-112.169,40173,1,29,3,1,1,4
32.6700,-114.736,40174,1,29,3,1,1,4
34.8743,-111.634,40175,1,29,3,1,0,4
33.4151,-111.528,40176,2,29,3,1,0,4
32.1491,-110.985,40177,1,30,3,1,0,4
32.9776,-111.517,40178,6,30,3,1,1,4
33.3804,-111.825,40179,1,20,1,1,0,4
33.4154,-111.714,40180,1,25,1,1,0,4
32.1626,-110.983,40181,1,3,3,1,0,4
33.0515,-110.717,40182,1,21,3,1,0,4
33.3876,-111.961,40183,1,27,3,1,1,4
32.2555,-110.997,40184,2,31,3,1,0,4
33.1978,-111.643,40185,1,1,3,1,1,4
33.0887,-111.819,40186,2,11,3,1,0,4
33.5675,-112.177,40187,2,9,3,1,0,4
33.3627,-112.480,40188,2,24,3,1,0,4
34.5785,-112.498,40189,1,26,3,1,1,4
33.4332,-112.082,40190,1,14,3,1,0,4
36.2321,-109.599,40191,1,28,3,1,1,4
99.9999,999.9999,40192,1,20,3,1,0,4
33.5862,-111.977,40193,2,14,3,1,0,4
33.4950,-112.021,40194,2,20,3,1,1,4
33.7122,-112.197,40195,2,4,3,1,1,4
33.4803,-112.073,40196,1,6,3,1,0,4
33.4367,-112.095,40197,2,6,3,1,2,4
99.9999,999.9999,40198,1,11,3,1,0,4
33.6603,-112.232,40199,1,11,3,1,1,4
36.2657,-109.601,40200,2,14,3,1,1,4
33.5009,-112.255,40202,1,15,3,3,1,4
33.2486,-111.660,40203,2,15,3,1,1,4
33.3995,-112.070,40204,1,16,3,1,0,4
33.6529,-112.203,40205,2,19,3,1,2,4
33.5530,-112.103,40206,3,19,3,1,0,4
33.4876,-111.787,40207,2,22,3,1,1,4
33.6404,-112.151,40208,1,31,3,1,0,4
33.6552,-114.257,40209,1,14,3,1,0,4
34.1631,-114.258,40210,3,1,4,1,0,4
32.0400,-110.948,40211,2,1,4,1,0,4
33.4972,-112.117,40212,2,1,4,1,0,4
33.4095,-112.625,40213,1,2,4,1,0,4
32.8961,-111.653,40214,1,3,4,1,0,4
34.1421,-112.977,40215,3,3,4,3,0,4
34.3290,-114.133,40216,1,3,4,1,0,4
32.8552,-111.687,40217,1,4,4,1,1,4
32.2899,-110.961,40218,2,5,4,1,0,4
33.2502,-111.720,40219,2,5,4,1,0,4
34.4700,-114.352,40220,2,5,4,1,1,4
34.3590,-110.053,40221,2,7,4,1,0,4
31.3536,-110.928,40222,1,7,4,1,0,4
33.4744,-112.289,40223,1,7,4,1,0,4
33.3856,-111.893,40224,2,9,4,1,0,4
33.4513,-111.573,40225,1,10,4,1,0,4
34.1877,-112.132,40226,1,10,4,1,0,4
33.4076,-111.856,40227,1,11,4,1,0,4
35.1990,-114.420,40228,1,11,4,1,0,4
34.1680,-112.149,40229,1,11,4,1,1,4
33.2681,-111.694,40230,1,11,4,2,1,4
32.4534,-110.932,40231,2,12,4,1,1,4
36.0973,-111.350,40232,1,15,4,2,0,4
33.3037,-111.086,40233,2,16,4,1,1,4
33.6103,-112.220,40234,2,18,4,1,1,4
34.5622,-112.260,40235,2,18,4,1,1,4
32.1863,-110.832,40236,1,20,4,1,1,4
32.1994,-110.990,40237,1,20,4,1,0,4
33.4224,-111.909,40238,2,21,4,1,0,4
35.0096,-111.685,40240,3,21,4,2,0,4
32.2792,-110.982,40241,1,22,4,1,0,4
32.6376,-114.409,40242,2,23,4,1,0,4
32.1629,-110.996,40243,1,25,4,1,0,4
34.1963,-114.209,40244,1,26,4,1,0,4
32.1906,-110.903,40245,1,28,4,1,1,4
32.1778,-110.956,40246,1,30,4,1,1,4
33.9003,-111.456,40247,1,26,3,1,0,4
32.1371,-110.003,40248,1,12,4,1,0,4
35.1714,-111.651,40249,2,16,4,1,0,4
